date,ticker,Flow,flow_btc,flow_usd
2024-11-21 00:00:00,BRRR (Valkyrie),,,910952698.0
2024-11-21 00:00:00,BTC (Grayscale Mini),,,3602576548.0
2024-11-21 00:00:00,BTCO (Invesco Galaxy),,,878800000.0
2024-11-21 00:00:00,BTCW (WisdomTree),,,368306110.0
2024-11-21 00:00:00,DEFI (Hashdex),,,14580000.0
2024-11-21 00:00:00,EZBC (Franklin Templeton),,,729550000.0
2024-11-21 00:00:00,FBTC (Fidelity),,,19536154460.0
2024-11-21 00:00:00,GBTC (Grayscale),,,21476956359.0
2024-11-21 00:00:00,HODL (VanEck),,,1309733736.0
2024-11-21 00:00:00,IBIT (BlackRock),,,47313346647.0
2024-11-21 00:00:00,TOTAL,,,105289208925.0
2024-11-22 00:00:00,ARKB (Ark 21Shares),,,4959122628.0
2024-11-22 00:00:00,BITB (Bitwise),,,4286512855.0
2024-11-22 00:00:00,BRRR (Valkyrie),,,926836530.0
2024-11-22 00:00:00,BTC (Grayscale Mini),,,3644654131.0
2024-11-22 00:00:00,BTCO (Invesco Galaxy),,,888300000.0
2024-11-22 00:00:00,BTCW (WisdomTree),,,372226590.0
2024-11-22 00:00:00,DEFI (Hashdex),,,14690000.0
2024-11-22 00:00:00,EZBC (Franklin Templeton),,,743080000.0
2024-11-22 00:00:00,FBTC (Fidelity),,,19748106748.0
2024-11-22 00:00:00,GBTC (Grayscale),,,21677134906.0
2024-11-22 00:00:00,HODL (VanEck),,,1329202694.0
2024-11-22 00:00:00,IBIT (BlackRock),,,48431885460.0
2024-11-22 00:00:00,TOTAL,,,107021752542.0
2024-11-25 00:00:00,ARKB (Ark 21Shares),,,4620057622.0
2024-11-25 00:00:00,BITB (Bitwise),,,3814347005.0
2024-11-25 00:00:00,BRRR (Valkyrie),,,885434458.0
2024-11-25 00:00:00,BTC (Grayscale Mini),,,3487282531.0
2024-11-25 00:00:00,BTCO (Invesco Galaxy),,,852400000.0
2024-11-25 00:00:00,BTCW (WisdomTree),,,355596690.0
2024-11-25 00:00:00,DEFI (Hashdex),,,14030000.0
2024-11-25 00:00:00,EZBC (Franklin Templeton),,,709880000.0
2024-11-25 00:00:00,FBTC (Fidelity),,,18721422083.0
2024-11-25 00:00:00,GBTC (Grayscale),,,20642288777.0
2024-11-25 00:00:00,HODL (VanEck),,,1275272336.0
2024-11-25 00:00:00,IBIT (BlackRock),,,46758452275.0
2024-11-25 00:00:00,TOTAL,,,102136463777.0
2024-11-26 00:00:00,ARKB (Ark 21Shares),,,4450922565.0
2024-11-26 00:00:00,BITB (Bitwise),,,3669079400.0
2024-11-26 00:00:00,BRRR (Valkyrie),,,848810444.0
2024-11-26 00:00:00,BTC (Grayscale Mini),,,3345373500.0
2024-11-26 00:00:00,BTCO (Invesco Galaxy),,,807900000.0
2024-11-26 00:00:00,BTCW (WisdomTree),,,342092300.0
2024-11-26 00:00:00,DEFI (Hashdex),,,13450000.0
2024-11-26 00:00:00,EZBC (Franklin Templeton),,,682890000.0
2024-11-26 00:00:00,FBTC (Fidelity),,,17910530729.0
2024-11-26 00:00:00,GBTC (Grayscale),,,19646599500.0
2024-11-26 00:00:00,HODL (VanEck),,,1219294000.0
2024-11-26 00:00:00,IBIT (BlackRock),,,45239740000.0
2024-11-26 00:00:00,TOTAL,,,98176682438.0
2024-11-27 00:00:00,ARKB (Ark 21Shares),,,4725407563.0
2024-11-27 00:00:00,BITB (Bitwise),,,3950537766.0
2024-11-27 00:00:00,BRRR (Valkyrie),,,901155349.0
2024-11-27 00:00:00,BTC (Grayscale Mini),,,3557921375.0
2024-11-27 00:00:00,BTCO (Invesco Galaxy),,,855700000.0
2024-11-27 00:00:00,BTCW (WisdomTree),,,363179200.0
2024-11-27 00:00:00,DEFI (Hashdex),,,14310000.0
2024-11-27 00:00:00,EZBC (Franklin Templeton),,,725020000.0
2024-11-27 00:00:00,FBTC (Fidelity),,,19067363313.0
2024-11-27 00:00:00,GBTC (Grayscale),,,20826359742.0
2024-11-27 00:00:00,HODL (VanEck),,,1294227606.0
2024-11-27 00:00:00,IBIT (BlackRock),,,48029017829.0
2024-11-27 00:00:00,TOTAL,,,104310199743.0
2024-11-29 00:00:00,ARKB (Ark 21Shares),,,4758877732.0
2024-11-29 00:00:00,BITB (Bitwise),,,3998604441.0
2024-11-29 00:00:00,BRRR (Valkyrie),,,906056746.0
2024-11-29 00:00:00,BTC (Grayscale Mini),,,3599056995.0
2024-11-29 00:00:00,BTCO (Invesco Galaxy),,,862800000.0
2024-11-29 00:00:00,BTCW (WisdomTree),,,365154880.0
2024-11-29 00:00:00,DEFI (Hashdex),,,14400000.0
2024-11-29 00:00:00,EZBC (Franklin Templeton),,,731790000.0
2024-11-29 00:00:00,FBTC (Fidelity),,,19278521418.0
2024-11-29 00:00:00,GBTC (Grayscale),,,20994827194.0
2024-11-29 00:00:00,HODL (VanEck),,,1301343109.0
2024-11-29 00:00:00,IBIT (BlackRock),,,48290323410.0
2024-11-29 00:00:00,TOTAL,,,105101755925.0
2024-12-02 00:00:00,ARKB (Ark 21Shares),,,4700999935.0
2024-12-02 00:00:00,BITB (Bitwise),,,3935487419.0
2024-12-02 00:00:00,BRRR (Valkyrie),,,891741532.0
2024-12-02 00:00:00,BTC (Grayscale Mini),,,3543092443.0
2024-12-02 00:00:00,BTCO (Invesco Galaxy),,,847600000.0
2024-12-02 00:00:00,BTCW (WisdomTree),,,359384510.0
2024-12-02 00:00:00,DEFI (Hashdex),,,14160000.0
2024-12-02 00:00:00,EZBC (Franklin Templeton),,,720230000.0
2024-12-02 00:00:00,FBTC (Fidelity),,,18989499673.0
2024-12-02 00:00:00,GBTC (Grayscale),,,20616604819.0
2024-12-02 00:00:00,HODL (VanEck),,,1313314892.0
2024-12-02 00:00:00,IBIT (BlackRock),,,47662613376.0
2024-12-02 00:00:00,TOTAL,,,103594728599.0
2024-12-03 00:00:00,ARKB (Ark 21Shares),,,4587479834.0
2024-12-03 00:00:00,BITB (Bitwise),,,3926504205.0
2024-12-03 00:00:00,BRRR (Valkyrie),,,887858400.0
2024-12-03 00:00:00,BTC (Grayscale Mini),,,3549494947.0
2024-12-03 00:00:00,BTCO (Invesco Galaxy),,,847100000.0
2024-12-03 00:00:00,BTCW (WisdomTree),,,357850720.0
2024-12-03 00:00:00,DEFI (Hashdex),,,14160000.0
2024-12-03 00:00:00,EZBC (Franklin Templeton),,,722700000.0
2024-12-03 00:00:00,FBTC (Fidelity),,,18920634115.0
2024-12-03 00:00:00,GBTC (Grayscale),,,20587974147.0
2024-12-03 00:00:00,HODL (VanEck),,,1296960427.0
2024-12-03 00:00:00,IBIT (BlackRock),,,47796091569.0
2024-12-03 00:00:00,TOTAL,,,103494808364.0
2024-12-04 00:00:00,ARKB (Ark 21Shares),,,4732598928.0
2024-12-04 00:00:00,BITB (Bitwise),,,4050474900.0
2024-12-04 00:00:00,BRRR (Valkyrie),,,916024266.0
2024-12-04 00:00:00,BTC (Grayscale Mini),,,3671917377.0
2024-12-04 00:00:00,BTCO (Invesco Galaxy),,,876400000.0
2024-12-04 00:00:00,BTCW (WisdomTree),,,369167400.0
2024-12-04 00:00:00,DEFI (Hashdex),,,14660000.0
2024-12-04 00:00:00,EZBC (Franklin Templeton),,,745560000.0
2024-12-04 00:00:00,FBTC (Fidelity),,,19642596566.0
2024-12-04 00:00:00,GBTC (Grayscale),,,21296326059.0
2024-12-04 00:00:00,HODL (VanEck),,,1354846500.0
2024-12-04 00:00:00,IBIT (BlackRock),,,50021262000.0
2024-12-04 00:00:00,TOTAL,,,107691833996.0
2024-12-05 00:00:00,ARKB (Ark 21Shares),,,4753929830.0
2024-12-05 00:00:00,BITB (Bitwise),,,4054667190.0
2024-12-05 00:00:00,BRRR (Valkyrie),,,917777473.0
2024-12-05 00:00:00,BTC (Grayscale Mini),,,3733746786.0
2024-12-05 00:00:00,BTCO (Invesco Galaxy),,,878000000.0
2024-12-05 00:00:00,BTCW (WisdomTree),,,369877330.0
2024-12-05 00:00:00,DEFI (Hashdex),,,14640000.0
2024-12-05 00:00:00,EZBC (Franklin Templeton),,,746990000.0
2024-12-05 00:00:00,FBTC (Fidelity),,,19680867134.0
2024-12-05 00:00:00,GBTC (Grayscale),,,21236953905.0
2024-12-05 00:00:00,HODL (VanEck),,,1357172315.0
2024-12-05 00:00:00,IBIT (BlackRock),,,50692143186.0
2024-12-05 00:00:00,TOTAL,,,108436765149.0
2024-12-06 00:00:00,ARKB (Ark 21Shares),,,4925337917.0
2024-12-06 00:00:00,BITB (Bitwise),,,4179633130.0
2024-12-06 00:00:00,BRRR (Valkyrie),,,946061568.0
2024-12-06 00:00:00,BTC (Grayscale Mini),,,3923475363.0
2024-12-06 00:00:00,BTCO (Invesco Galaxy),,,899400000.0
